order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
996,424,427,97,493.66,5244.51,2020-11-10,08 Buhler Parkway,PayPal,shipped
997,268,367,38,755.74,786.52,2020-05-04,750 Crownhardt Park,credit card,delivered
998,736,884,27,718.58,802.11,2021-12-24,4906 Crescent Oaks Lane,Apple Pay,delivered
999,542,509,8,578.4,6835.27,2022-10-18,15411 4th Place,credit card,pending
1000,754,548,93,661.51,1053.12,2021-08-11,224 Fair Oaks Road,PayPal,delivered
1001,975,673,43,151.73,5052.17,2021-12-24,25 Myrtle Place,PayPal,delivered
1002,153,211,75,977.91,8919.63,2021-10-11,0046 Garrison Circle,credit card,processing
1003,405,524,23,495.45,4783.22,2020-08-23,03167 Anthes Circle,Apple Pay,delivered
1004,697,687,27,408.85,8484.54,2022-01-27,45 Muir Place,Apple Pay,shipped
1005,998,384,97,737.61,5042.53,2022-04-08,4 Sutherland Court,PayPal,shipped
1006,78,988,32,229.66,8427.84,2020-11-03,9 Jenna Court,Apple Pay,pending
1007,434,688,1,617.43,1820.26,2021-04-18,4973 Fremont Center,PayPal,processing
1008,670,492,36,922.97,1148.28,2021-01-26,225 Lyons Road,credit card,processing
1009,195,325,49,243.32,8921.35,2021-12-26,9 Monica Terrace,credit card,delivered
1010,565,892,4,573.01,6949.17,2020-09-11,7 Schmedeman Point,PayPal,delivered
1011,590,650,92,965.28,2965.1,2021-11-06,7167 Milwaukee Parkway,Apple Pay,shipped
1012,817,143,87,925.57,6096.09,2021-06-04,998 Starling Street,Apple Pay,processing
1013,29,445,56,693.37,4187.81,2021-05-14,019 Menomonie Hill,Apple Pay,processing
1014,977,60,96,884.55,1292.62,2021-08-22,034 Cottonwood Place,Apple Pay,shipped
1015,876,797,66,99.42,9280.16,2021-03-25,5744 Nevada Point,PayPal,pending
1016,658,102,62,108.42,8113.04,2021-10-21,152 Maryland Pass,PayPal,pending
1017,280,386,37,736.69,4971.39,2020-01-26,08655 Twin Pines Circle,credit card,processing
1018,476,602,74,766.51,7342.85,2020-12-17,5936 Roth Junction,PayPal,processing
1019,691,566,91,948.13,5805.58,2021-12-09,53 Scoville Lane,PayPal,delivered
1020,3,951,72,39.71,384.24,2020-08-01,6 Hudson Lane,PayPal,delivered
1021,578,694,16,917.7,4090.05,2021-02-20,99 Mccormick Court,PayPal,processing
1022,521,767,34,30.45,6241.88,2020-08-03,158 Menomonie Junction,credit card,shipped
1023,587,11,33,959.21,6871.43,2022-06-26,86 Porter Alley,PayPal,shipped
1024,279,753,66,881.64,1772.05,2020-04-21,188 Chive Avenue,credit card,shipped
1025,865,106,21,389.93,6188.01,2021-03-24,7861 Holy Cross Avenue,Apple Pay,processing
1026,715,877,7,231.33,1794.39,2021-03-12,3204 Pine View Plaza,PayPal,pending
1027,543,401,76,734.9,6316.17,2020-01-02,82 Florence Way,credit card,pending
1028,653,173,65,876.27,8877.4,2020-05-20,918 Stoughton Circle,credit card,processing
1029,695,369,41,498.59,4979.36,2020-10-11,7181 Clyde Gallagher Road,Apple Pay,processing
1030,486,462,94,134.14,4898.7,2022-06-28,2 Washington Road,Apple Pay,shipped
1031,982,53,11,300.93,2845.5,2021-08-20,3500 Oxford Plaza,Apple Pay,delivered
1032,383,238,95,397.67,1090.15,2021-07-04,297 Melby Point,PayPal,processing
1033,419,752,51,618.89,8719.55,2020-05-17,79 Hallows Center,Apple Pay,processing
1034,339,609,17,782.84,5735.78,2021-02-27,75748 David Place,credit card,delivered
1035,328,487,65,493.96,4316.6,2022-08-08,4166 Annamark Drive,PayPal,pending
1036,592,734,26,303.64,275.39,2022-06-10,43697 New Castle Street,Apple Pay,processing
1037,477,335,93,6.57,8976.27,2021-09-27,1961 Bellgrove Avenue,PayPal,pending
1038,804,341,84,782.0,1398.61,2021-01-22,17 Dexter Road,credit card,delivered
1039,901,672,78,262.41,4406.74,2021-06-02,648 Evergreen Center,Apple Pay,pending
1040,110,22,33,741.34,6654.52,2020-02-29,6 Warrior Drive,Apple Pay,delivered
1041,445,247,43,56.42,282.21,2022-11-18,7743 Almo Pass,Apple Pay,processing
1042,678,966,10,536.62,663.31,2021-12-11,6 Hovde Parkway,credit card,processing
1043,966,124,37,443.91,451.28,2021-05-11,7 Stoughton Pass,Apple Pay,shipped
1044,727,726,30,148.32,2144.86,2022-09-02,7 Florence Place,Apple Pay,shipped
1045,237,275,93,448.59,1567.34,2020-08-17,92153 Mifflin Trail,Apple Pay,pending
1046,98,825,29,620.05,8291.63,2022-12-03,28862 Mandrake Trail,credit card,pending
1047,832,764,48,108.4,9733.74,2021-01-01,495 Hazelcrest Road,Apple Pay,pending
1048,987,83,80,438.75,1859.29,2022-10-31,4914 Ridgeview Place,PayPal,delivered
1049,669,549,57,305.82,9416.1,2022-03-04,4309 Melrose Circle,Apple Pay,processing
1050,816,104,9,220.3,4217.27,2022-07-03,9 Ramsey Center,credit card,processing
1051,841,71,24,946.01,359.95,2022-10-01,1186 Heath Terrace,credit card,processing
1052,634,181,3,836.89,8248.88,2021-06-28,37 Starling Circle,credit card,processing
1053,579,264,15,439.51,6345.54,2021-02-17,4 Farragut Way,credit card,processing
1054,929,890,74,151.24,9332.38,2020-03-14,0879 Norway Maple Plaza,Apple Pay,pending
1055,525,316,58,28.4,1166.58,2021-08-03,4530 Beilfuss Terrace,Apple Pay,delivered
1056,465,97,56,943.07,7961.77,2022-12-04,6 Straubel Court,credit card,processing
1057,945,394,84,362.52,9803.38,2020-03-07,991 Lyons Drive,Apple Pay,processing
1058,105,484,44,71.91,5438.43,2021-04-03,322 Sachtjen Center,credit card,pending
1059,194,281,89,590.4,2491.54,2022-03-16,91947 Portage Place,PayPal,pending
1060,209,107,11,39.21,5389.62,2021-02-05,190 Evergreen Drive,PayPal,processing
1061,679,100,91,916.53,4003.14,2022-04-14,7 Mesta Drive,credit card,delivered
1062,185,235,63,534.94,6793.32,2020-11-11,830 Ohio Place,credit card,processing
1063,210,2,77,42.72,4012.68,2021-04-07,27660 Dryden Center,PayPal,delivered
1064,717,303,29,44.84,2952.48,2021-12-15,8622 Express Parkway,Apple Pay,delivered
1065,343,464,89,614.64,7350.06,2021-02-01,4016 Evergreen Avenue,credit card,processing
1066,564,611,2,988.47,1276.83,2020-06-16,27768 Homewood Alley,Apple Pay,processing
1067,327,581,6,221.52,6018.6,2022-07-31,241 Oakridge Alley,credit card,processing
1068,891,661,47,81.14,5989.11,2021-10-30,40 Moland Lane,credit card,pending
1069,735,597,57,711.08,5070.75,2020-07-18,140 Hollow Ridge Point,PayPal,processing
1070,241,862,26,995.37,4169.79,2022-01-13,7 Steensland Trail,credit card,processing
1071,314,191,54,67.11,5315.93,2022-05-02,807 Kropf Point,Apple Pay,pending
1072,229,77,28,320.87,7558.38,2020-07-16,37088 Mcbride Junction,PayPal,delivered
1073,373,847,51,621.58,6906.77,2022-01-16,286 Starling Circle,Apple Pay,pending
1074,503,231,6,790.1,2885.09,2021-10-01,0501 Hoard Pass,Apple Pay,pending
1075,604,904,4,840.46,1061.86,2022-02-15,29943 Dapin Parkway,credit card,processing
1076,825,273,52,271.13,5722.77,2020-12-11,48 Fair Oaks Lane,Apple Pay,processing
1077,84,732,90,131.5,1133.19,2022-03-18,59729 Gulseth Circle,Apple Pay,shipped
1078,775,511,67,569.19,1380.87,2022-05-13,7 Hanover Circle,Apple Pay,delivered
1079,560,898,55,199.5,1799.93,2021-06-11,8522 Butterfield Center,Apple Pay,processing
1080,53,336,89,433.26,4203.73,2021-02-03,8406 Golf Course Point,credit card,pending
1081,90,233,89,853.53,5921.94,2021-04-24,02 Center Pass,credit card,pending
1082,411,76,17,560.13,365.87,2020-06-14,23 Burrows Hill,credit card,shipped
1083,443,615,57,388.46,7427.17,2022-04-28,0 Judy Crossing,PayPal,pending
1084,77,851,43,643.08,892.95,2020-10-13,5916 Jana Terrace,PayPal,shipped
1085,813,793,45,731.45,6584.47,2021-08-04,04 American Ash Circle,PayPal,shipped
1086,312,630,4,87.01,9561.79,2021-03-12,5 Hanover Way,credit card,processing
1087,37,872,31,868.48,35.28,2022-10-25,869 Bunker Hill Drive,Apple Pay,pending
1088,885,66,88,418.7,4209.34,2022-10-18,60 Old Gate Drive,credit card,shipped
1089,693,783,41,418.91,1688.53,2020-04-07,20834 Sycamore Avenue,Apple Pay,processing
1090,732,787,86,69.57,9955.62,2021-06-07,23141 Buhler Point,credit card,pending
1091,346,763,57,951.75,8555.28,2022-07-09,75160 Arrowood Park,credit card,pending
1092,956,960,57,141.89,6857.79,2022-11-09,7122 Vera Trail,PayPal,pending
1093,180,913,48,807.59,5595.78,2021-12-24,39 Melrose Place,credit card,pending
1094,442,1000,38,532.95,1390.41,2022-04-11,937 Maple Wood Circle,Apple Pay,shipped
1095,566,378,61,600.75,141.65,2020-10-10,71 Hooker Court,credit card,shipped
1096,308,515,85,974.37,4634.82,2021-06-30,7 Prentice Avenue,PayPal,shipped
1097,379,716,56,524.68,40.23,2021-04-15,49 Sauthoff Pass,Apple Pay,delivered
1098,561,58,80,729.2,1190.98,2020-07-31,12 Hintze Lane,Apple Pay,delivered
1099,217,237,94,333.6,4541.49,2022-11-01,3849 Oakridge Drive,Apple Pay,delivered
1100,639,616,99,30.23,18.33,2020-06-28,5 Westport Hill,credit card,pending
1101,69,805,58,973.55,803.98,2022-05-28,52 Clove Junction,Apple Pay,pending
1102,435,680,49,977.0,7907.86,2022-01-04,80525 Oneill Park,credit card,processing
1103,630,669,91,71.62,5756.43,2020-05-11,583 Mosinee Pass,credit card,delivered
1104,702,483,73,21.94,2426.95,2022-12-14,417 Bartelt Circle,PayPal,processing
1105,406,499,64,250.23,6375.81,2020-08-14,713 Valley Edge Alley,PayPal,shipped
1106,877,1,97,470.11,4559.44,2022-12-16,204 Mosinee Hill,PayPal,processing
1107,248,796,10,885.77,8714.71,2020-06-11,99005 Hoepker Plaza,credit card,processing
1108,148,667,30,329.8,5390.66,2021-06-01,003 Clyde Gallagher Circle,credit card,shipped
1109,548,402,72,912.73,9080.53,2021-10-14,81393 Gateway Road,PayPal,delivered
1110,524,223,24,28.21,9134.4,2021-08-28,4208 Kim Trail,PayPal,delivered
1111,423,375,46,457.7,2507.64,2022-02-20,86298 Dawn Street,credit card,processing
1112,532,878,57,612.14,5910.01,2022-11-24,72 Banding Terrace,PayPal,shipped
1113,887,964,32,338.7,2935.72,2021-01-31,9377 Haas Crossing,credit card,processing
1114,351,330,45,1.05,9309.68,2020-09-01,54191 Gale Center,Apple Pay,delivered
1115,994,697,94,720.16,8562.48,2022-04-19,35066 Garrison Terrace,Apple Pay,pending
1116,298,302,52,308.06,9508.54,2021-10-25,60629 Green Ridge Point,Apple Pay,shipped
1117,838,906,28,969.14,2976.32,2022-11-15,752 Maryland Street,Apple Pay,pending
1118,7,116,55,838.39,5540.29,2022-07-06,89567 Sunfield Trail,PayPal,shipped
1119,968,23,70,842.06,5756.14,2020-07-01,74 Sauthoff Terrace,PayPal,delivered
1120,989,534,13,117.8,7910.55,2021-12-25,71515 Nevada Lane,credit card,pending
1121,954,306,1,701.21,8436.96,2022-06-04,183 Kropf Avenue,Apple Pay,pending
1122,54,432,63,727.64,8419.78,2022-05-23,6648 Fremont Point,credit card,processing
1123,608,621,23,706.54,7056.86,2020-05-17,19023 Hansons Plaza,Apple Pay,shipped
1124,833,777,14,93.77,5885.42,2021-07-17,54353 Maryland Way,Apple Pay,shipped
1125,156,447,5,599.3,577.8,2022-06-19,915 Crownhardt Park,Apple Pay,shipped
1126,5,754,6,579.08,347.35,2020-06-04,10 Hooker Plaza,credit card,shipped
1127,227,905,16,403.39,1474.26,2022-10-06,5756 Marquette Junction,PayPal,processing
1128,659,145,35,167.64,8718.95,2020-12-22,747 Wayridge Crossing,credit card,shipped
1129,704,773,77,451.22,3818.18,2020-10-03,8956 Westport Avenue,credit card,processing
1130,947,700,46,209.6,7878.28,2022-09-30,9 Ridgeway Way,Apple Pay,delivered
1131,610,830,46,805.23,7893.39,2021-08-15,4793 Dorton Point,Apple Pay,pending
1132,712,105,27,651.53,3050.03,2022-10-02,8247 Alpine Street,credit card,processing
1133,118,448,85,945.22,5118.1,2021-03-09,96 Lunder Place,Apple Pay,delivered
1134,276,858,90,862.24,2194.09,2021-01-06,509 Quincy Point,PayPal,delivered
1135,563,588,73,909.31,3162.5,2021-10-24,43657 Pine View Road,credit card,delivered
1136,567,879,36,416.69,9191.41,2020-10-10,379 Fuller Court,credit card,pending
1137,796,7,76,188.24,7290.9,2021-07-12,1786 Glendale Pass,credit card,shipped
1138,188,294,68,11.54,3428.01,2021-12-24,84944 Loeprich Plaza,credit card,pending
1139,310,347,2,95.16,8800.33,2022-06-05,94 Village Green Place,PayPal,shipped
1140,602,415,40,574.75,6230.61,2022-09-18,6 Columbus Way,PayPal,shipped
1141,553,506,22,555.35,2063.21,2020-10-22,90730 Moulton Road,Apple Pay,pending
1142,677,55,65,75.53,1909.35,2021-11-09,7159 Cordelia Court,PayPal,processing
1143,655,938,93,463.52,2136.64,2022-01-25,21 Shelley Junction,Apple Pay,delivered
1144,426,392,58,257.31,7250.78,2022-05-21,18198 John Wall Alley,PayPal,processing
1145,415,531,46,55.07,7520.7,2021-04-27,3 Dawn Drive,Apple Pay,shipped
1146,263,165,1,979.9,7270.05,2022-02-11,02421 Schmedeman Hill,credit card,pending
1147,809,652,97,918.52,4953.59,2022-06-07,40347 Almo Drive,Apple Pay,shipped
1148,453,119,95,392.52,1078.17,2021-03-18,5283 Acker Crossing,credit card,processing
1149,191,295,31,315.34,1158.22,2022-11-20,6 Clove Parkway,credit card,shipped
1150,953,668,19,453.91,1761.21,2020-09-29,096 Porter Place,Apple Pay,shipped
1151,433,751,68,709.55,5867.46,2020-04-25,3 Dapin Trail,PayPal,delivered
1152,647,94,98,945.28,5311.72,2022-05-23,10 Division Park,PayPal,delivered
1153,42,836,59,464.63,8108.57,2020-12-19,15 Eastlawn Place,credit card,shipped
1154,76,780,61,392.1,6812.76,2020-01-10,8327 Lakewood Gardens Way,credit card,shipped
1155,142,151,53,241.55,1043.85,2021-06-12,53 Meadow Valley Junction,credit card,processing
1156,509,174,63,780.65,962.28,2021-11-10,03123 Gerald Drive,credit card,processing
1157,645,48,35,577.36,1231.95,2020-11-07,78 Toban Drive,Apple Pay,shipped
1158,508,67,17,572.49,2321.9,2021-05-08,38 Dwight Trail,credit card,delivered
1159,818,757,19,805.46,9344.67,2022-12-09,78 Brickson Park Crossing,PayPal,shipped
1160,173,887,56,137.76,7900.59,2021-02-06,09 Schlimgen Avenue,Apple Pay,pending
1161,266,200,18,775.16,9921.64,2020-05-09,896 Luster Pass,credit card,shipped
1162,620,923,4,816.02,7518.82,2020-12-11,6 Kings Drive,PayPal,pending
1163,785,920,29,507.35,5063.47,2021-11-15,9331 Lawn Circle,Apple Pay,shipped
1164,368,974,49,475.33,1785.27,2021-07-03,9 Golf View Drive,credit card,delivered
1165,262,709,28,954.92,5966.63,2021-08-24,363 North Parkway,Apple Pay,shipped
1166,628,455,94,634.89,4304.42,2021-06-29,8551 Brentwood Hill,credit card,delivered
1167,284,224,17,84.74,5737.37,2021-01-13,92441 Fallview Center,PayPal,delivered
1168,705,418,25,471.96,2607.5,2021-04-25,34 Myrtle Center,credit card,processing
1169,27,490,97,353.35,1334.82,2022-12-18,98629 Memorial Way,PayPal,delivered
1170,200,614,97,426.97,3744.22,2022-03-02,35 Hoepker Place,credit card,shipped
1171,259,710,58,697.01,9326.81,2021-02-03,439 Hermina Way,Apple Pay,pending
1172,14,727,91,276.31,118.98,2022-07-15,7682 Eggendart Way,Apple Pay,delivered
1173,201,379,8,236.36,4907.78,2020-08-09,35 Clove Plaza,Apple Pay,pending
1174,800,24,66,565.55,4013.94,2021-07-14,5 Weeping Birch Way,Apple Pay,pending
1175,115,973,25,944.09,2204.58,2021-05-09,1383 Buell Lane,Apple Pay,processing
1176,616,497,35,10.6,1005.74,2022-03-09,1033 Di Loreto Drive,PayPal,pending
1177,861,296,28,466.9,5725.34,2020-01-06,64058 Huxley Pass,Apple Pay,pending
1178,958,649,90,926.5,6645.19,2021-11-15,200 Duke Point,PayPal,processing
1179,791,93,88,419.54,930.1,2021-04-30,87 Meadow Valley Center,PayPal,processing
1180,354,647,20,243.24,4617.89,2022-12-03,8000 Tennessee Parkway,credit card,processing
1181,330,759,67,495.07,2419.71,2022-10-30,55 Ludington Lane,PayPal,pending
1182,992,189,92,296.59,3295.55,2021-08-02,2641 Loftsgordon Street,Apple Pay,pending
1183,906,558,41,681.57,7839.67,2021-01-27,57 Elgar Drive,Apple Pay,delivered
1184,224,126,67,648.74,2726.63,2022-03-04,71354 Spenser Alley,credit card,processing
1185,870,113,58,616.72,7609.85,2021-06-04,1983 Atwood Terrace,Apple Pay,processing
1186,467,596,88,679.12,8989.84,2020-11-18,49 Reinke Point,credit card,shipped
1187,221,590,37,328.61,2454.54,2022-10-11,05 Clarendon Avenue,Apple Pay,pending
1188,646,890,18,676.47,9237.21,2021-10-16,8 Schlimgen Terrace,PayPal,processing
1189,883,212,36,495.77,8222.39,2022-09-19,919 Thompson Terrace,Apple Pay,shipped
1190,469,15,77,564.4,7182.77,2020-07-28,6789 Beilfuss Place,credit card,pending
1191,600,101,1,928.69,3994.28,2022-01-31,75 Redwing Street,credit card,delivered
1192,436,735,66,632.51,7947.42,2022-05-28,0587 Bunker Hill Crossing,credit card,shipped
1193,522,915,74,244.05,4037.74,2020-09-05,841 Grim Plaza,PayPal,shipped
1194,145,545,81,954.24,1887.29,2021-02-14,39779 Bluestem Hill,Apple Pay,processing
1195,678,912,29,716.58,6370.75,2022-05-21,7 Mallard Plaza,credit card,pending
1196,25,129,74,678.47,8020.58,2020-02-18,66 Kipling Crossing,PayPal,shipped
1197,268,677,100,96.59,8444.6,2020-10-03,519 Wayridge Park,PayPal,delivered
1198,6,178,16,688.24,4162.78,2020-06-06,763 Mallory Point,PayPal,pending
1199,7,911,78,151.11,5423.62,2022-11-02,086 Dunning Street,Apple Pay,delivered
1200,239,617,33,360.48,9710.28,2020-01-19,008 Grayhawk Terrace,PayPal,shipped
1201,90,377,71,612.42,8466.13,2021-02-02,7085 Grover Terrace,PayPal,processing
1202,185,501,80,443.05,7133.06,2020-05-26,5 Hagan Trail,Apple Pay,pending
1203,173,316,32,329.44,7782.41,2022-05-21,17098 Little Fleur Street,credit card,shipped
1204,763,197,46,643.17,6080.92,2021-04-03,2 Northwestern Alley,PayPal,processing
1205,839,242,50,25.09,5302.23,2021-12-13,736 Hoepker Court,credit card,pending
1206,607,991,34,470.17,1854.4,2020-08-20,59199 Lawn Pass,Apple Pay,delivered
1207,232,737,19,530.16,6436.06,2020-10-28,3 Norway Maple Court,Apple Pay,shipped
1208,223,546,51,612.71,5132.27,2021-07-14,3729 Corry Alley,credit card,shipped
1209,965,997,17,400.47,2743.25,2022-04-12,178 Bellgrove Pass,credit card,pending
1210,841,786,78,56.24,652.72,2022-09-05,90889 Cardinal Crossing,credit card,pending
1211,488,642,37,98.34,2014.76,2021-09-24,3539 Westridge Street,Apple Pay,shipped
1212,273,841,25,866.27,9954.41,2022-01-26,39 Jenifer Pass,Apple Pay,delivered
1213,578,543,45,499.94,1392.16,2021-11-22,5 Swallow Trail,Apple Pay,pending
1214,916,682,37,8.43,1398.15,2021-04-18,7365 Di Loreto Street,credit card,shipped
1215,322,383,45,738.9,5539.01,2022-07-16,41 Schiller Trail,Apple Pay,shipped
1216,741,929,99,83.39,5823.51,2020-09-25,099 Boyd Way,PayPal,delivered
1217,517,332,61,424.86,6352.35,2020-04-16,76 Mesta Park,credit card,processing
1218,512,209,77,191.12,7885.98,2022-11-21,74 Dexter Way,credit card,shipped
1219,357,799,25,112.36,363.39,2022-09-28,1 Lighthouse Bay Trail,credit card,pending
1220,36,208,98,147.24,5155.9,2020-01-21,92 Hagan Point,Apple Pay,processing
1221,868,575,59,621.48,1394.09,2022-03-13,8 Warner Hill,credit card,shipped
1222,514,347,36,906.83,9100.65,2022-12-25,88032 Village Green Center,credit card,pending
1223,454,177,53,255.74,3572.82,2022-07-23,0 Buell Road,Apple Pay,processing
1224,661,353,35,370.18,1445.9,2020-04-21,493 Barby Court,credit card,shipped
1225,667,780,86,685.33,2853.71,2022-05-16,15031 Dixon Center,Apple Pay,pending
1226,184,584,74,966.25,6342.6,2022-10-16,6 Summer Ridge Crossing,PayPal,delivered
1227,789,39,4,263.26,8725.9,2022-01-03,86694 Pawling Terrace,credit card,processing
1228,955,512,62,935.08,4678.54,2022-11-20,1679 Clarendon Center,PayPal,pending
1229,880,370,4,525.89,6927.71,2022-12-29,6667 Birchwood Center,credit card,delivered
1230,224,194,92,730.89,2770.82,2021-05-09,385 Fairview Trail,Apple Pay,shipped
1231,461,67,73,648.46,6205.69,2022-03-18,61 Hanson Street,Apple Pay,shipped
1232,742,570,89,646.29,3453.38,2022-04-30,03667 Jenna Parkway,PayPal,delivered
1233,598,961,34,936.82,6581.76,2022-04-11,3541 Autumn Leaf Hill,credit card,processing
1234,936,483,62,814.91,3029.48,2022-08-27,4 Hudson Park,PayPal,pending
1235,121,389,98,578.62,4898.16,2021-11-18,3 Granby Terrace,PayPal,processing
1236,191,970,61,21.57,2912.75,2021-06-21,676 Commercial Alley,PayPal,delivered
1237,169,994,7,578.49,5545.51,2021-03-13,8617 Norway Maple Drive,PayPal,shipped
1238,397,657,40,193.1,6825.98,2022-04-23,556 Autumn Leaf Parkway,credit card,pending
1239,767,560,97,360.91,8110.64,2021-02-08,484 3rd Drive,PayPal,shipped
1240,915,502,46,182.03,6041.94,2021-11-18,92 Menomonie Street,PayPal,delivered
1241,774,252,47,332.52,3737.57,2022-04-02,09137 Heffernan Terrace,credit card,delivered
1242,234,978,31,292.34,796.04,2022-01-19,2022 Trailsway Drive,PayPal,delivered
1243,209,738,72,48.24,4382.66,2020-08-23,6 Homewood Place,PayPal,shipped
1244,616,664,16,640.61,2301.35,2022-03-28,2 Independence Crossing,Apple Pay,shipped
1245,342,380,47,861.94,1130.21,2020-04-11,7395 Red Cloud Street,Apple Pay,processing
